category,name,description,endpoint,docs_link,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_sth_loss_sum,EA vol STH loss,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_sth_loss_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_sth_loss_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_sth_profit_sum,EA vol STH profit,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_sth_profit_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_sth_profit_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_from_sth_sum,EA vol from STH,/v1/metrics/transactions/transfers_volume_entity_adjusted_from_sth_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_from_sth_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_mean,Mean entity adj vol,/v1/metrics/transactions/transfers_volume_entity_adjusted_mean,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_mean,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_median,Median entity adj vol,/v1/metrics/transactions/transfers_volume_entity_adjusted_median,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_median,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_entity_adjusted_sum,Total entity adj vol,/v1/metrics/transactions/transfers_volume_entity_adjusted_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_entity_adjusted_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_exchanges_net,Net exchange vol,/v1/metrics/transactions/transfers_volume_exchanges_net,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_exchanges_net,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_exchanges_net_by_size,Net exch vol by size,/v1/metrics/transactions/transfers_volume_exchanges_net_by_size,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_exchanges_net_by_size,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_exchanges_to_whales_sum,Exch to whale volume,/v1/metrics/transactions/transfers_volume_exchanges_to_whales_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_exchanges_to_whales_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_from_coinjoins_sum,CoinJoin volume,/v1/metrics/transactions/transfers_volume_from_coinjoins_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_from_coinjoins_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_from_exchanges_mean,Mean from exch volume,/v1/metrics/transactions/transfers_volume_from_exchanges_mean,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_from_exchanges_mean,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_from_exchanges_sum,From exchange volume,/v1/metrics/transactions/transfers_volume_from_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_from_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_from_miners_sum,From miner volume,/v1/metrics/transactions/transfers_volume_from_miners_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_from_miners_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_from_otc_desks_sum,From OTC volume,/v1/metrics/transactions/transfers_volume_from_otc_desks_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_from_otc_desks_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_loss_sum,Transfer vol in loss,/v1/metrics/transactions/transfers_volume_loss_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_loss_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_lth_sth_to_exchanges_profit_loss_relative,LTH/STH to exch PnL %,/v1/metrics/transactions/transfers_volume_lth_sth_to_exchanges_profit_loss_relative,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_lth_sth_to_exchanges_profit_loss_relative,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_lth_to_exchanges_loss_sum,LTH to exch loss vol,/v1/metrics/transactions/transfers_volume_lth_to_exchanges_loss_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_lth_to_exchanges_loss_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_lth_to_exchanges_profit_sum,LTH to exch profit vol,/v1/metrics/transactions/transfers_volume_lth_to_exchanges_profit_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_lth_to_exchanges_profit_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_lth_to_exchanges_sum,LTH to exch volume,/v1/metrics/transactions/transfers_volume_lth_to_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_lth_to_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_mean,Mean transfer volume,/v1/metrics/transactions/transfers_volume_mean,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_mean,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_median,Median transfer volume,/v1/metrics/transactions/transfers_volume_median,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_median,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_miners_net,Net miner volume,/v1/metrics/transactions/transfers_volume_miners_net,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_miners_net,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_miners_to_exchanges,Miner to exch volume,/v1/metrics/transactions/transfers_volume_miners_to_exchanges,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_miners_to_exchanges,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_miners_to_exchanges_all,All miner to exch vol,/v1/metrics/transactions/transfers_volume_miners_to_exchanges_all,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_miners_to_exchanges_all,,,,,,,,,,,,,,,,,,,,0.307692308
transactions,transfers_volume_profit_relative,Transfer vol profit %,/v1/metrics/transactions/transfers_volume_profit_relative,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_profit_relative,,,,,,,,,,,,,,,,,,,,0.624089184
transactions,transfers_volume_profit_sum,Transfer vol in profit,/v1/metrics/transactions/transfers_volume_profit_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_profit_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_sth_to_exchanges_loss_sum,STH to exch loss vol,/v1/metrics/transactions/transfers_volume_sth_to_exchanges_loss_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_sth_to_exchanges_loss_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_sth_to_exchanges_profit_sum,STH to exch profit vol,/v1/metrics/transactions/transfers_volume_sth_to_exchanges_profit_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_sth_to_exchanges_profit_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_sth_to_exchanges_sum,STH to exch volume,/v1/metrics/transactions/transfers_volume_sth_to_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_sth_to_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_sum,Total transfer volume,/v1/metrics/transactions/transfers_volume_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_to_exchanges_mean,Mean to exch volume,/v1/metrics/transactions/transfers_volume_to_exchanges_mean,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_to_exchanges_mean,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_to_exchanges_sum,To exchange volume,/v1/metrics/transactions/transfers_volume_to_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_to_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_to_miners_sum,To miner volume,/v1/metrics/transactions/transfers_volume_to_miners_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_to_miners_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_to_otc_desks_sum,To OTC volume,/v1/metrics/transactions/transfers_volume_to_otc_desks_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_to_otc_desks_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_whales_to_exchanges_sum,Whale to exch volume,/v1/metrics/transactions/transfers_volume_whales_to_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_whales_to_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_volume_within_exchanges_sum,Within exch volume,/v1/metrics/transactions/transfers_volume_within_exchanges_sum,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_volume_within_exchanges_sum,,,,,,,,,,,,,,,,,,,,
transactions,transfers_whales_to_exchanges_count,Whale to exch count,/v1/metrics/transactions/transfers_whales_to_exchanges_count,https://docs.glassnode.com/basic-api/endpoints/transactions#get-v1-metrics-transactions-transfers_whales_to_exchanges_count,,,,,,,,,,,,,,,,,,,,
treasuries,balance_companies,Companies BTC balance,/v1/metrics/treasuries/balance_companies,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-balance_companies,,,,,,,,,,,,,,,,,,,,
treasuries,balance_governments,Governments BTC balance,/v1/metrics/treasuries/balance_governments,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-balance_governments,,,,,,,,,,,,,,,,,,,,
treasuries,balance_relative_companies,Companies balance %,/v1/metrics/treasuries/balance_relative_companies,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-balance_relative_companies,,,,,,,,,,,,,,,,,,,,
treasuries,balance_relative_governments,Governments balance %,/v1/metrics/treasuries/balance_relative_governments,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-balance_relative_governments,,,,,,,,,,,,,,,,,,,,
treasuries,companies_non_zero_count,Companies holding BTC,/v1/metrics/treasuries/companies_non_zero_count,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-companies_non_zero_count,,,,,,,,,,,,,,,,,,,,
treasuries,flows_net_companies,Companies net flows,/v1/metrics/treasuries/flows_net_companies,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-flows_net_companies,,,,,,,,,,,,,,,,,,,,
treasuries,flows_net_governments,Governments net flows,/v1/metrics/treasuries/flows_net_governments,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-flows_net_governments,,,,,,,,,,,,,,,,,,,,
treasuries,net_realized_profit_loss_companies,Companies net real PnL,/v1/metrics/treasuries/net_realized_profit_loss_companies,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-net_realized_profit_loss_companies,,,,,,,,,,,,,,,,,,,,
treasuries,net_realized_profit_loss_governments,Govts net realized PnL,/v1/metrics/treasuries/net_realized_profit_loss_governments,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-net_realized_profit_loss_governments,,,,,,,,,,,,,,,,,,,,
treasuries,net_unrealized_profit_loss_companies,Companies net unreal PnL,/v1/metrics/treasuries/net_unrealized_profit_loss_companies,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-net_unrealized_profit_loss_companies,,,,,,,,,,,,,,,,,,,,
treasuries,net_unrealized_profit_loss_governments,Govts net unrealized PnL,/v1/metrics/treasuries/net_unrealized_profit_loss_governments,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-net_unrealized_profit_loss_governments,,,,,,,,,,,,,,,,,,,,
treasuries,profit_ratio_companies,Companies profit ratio,/v1/metrics/treasuries/profit_ratio_companies,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-profit_ratio_companies,,,,,,,,,,,,,,,,,,,,
treasuries,profit_ratio_governments,Governments profit ratio,/v1/metrics/treasuries/profit_ratio_governments,https://docs.glassnode.com/basic-api/endpoints/treasuries#get-v1-metrics-treasuries-profit_ratio_governments,,,,,,,,,,,,,,,,,,,,
